step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
2714,31377104,21712,0.01643986816990584,0.25,0.6363636363636364,,,
2715,31388248,21720,0.013318646917407403,0.125,0.6428571428571429,,,
2716,31400672,21728,0.014287771029333523,0.25,0.7575757575757576,,,
2717,31411304,21736,0.01664801664127677,0.25,0.7142857142857143,,,
2718,31423088,21744,0.016558003495892207,0.0,0.5675675675675675,,,
2719,31434104,21752,0.015126753121360147,0.25,0.65625,,,
2720,31443904,21760,0.013568639683226339,0.125,0.6774193548387096,,,
2721,31455560,21768,0.016018291357193352,0.125,0.6571428571428571,0.014626236438746984,0.125,0.5151515151515151
2722,31469584,21776,0.011466247775234212,0.0,0.6551724137931034,,,
2723,31482200,21784,0.013965982418138312,0.0,0.625,,,
2724,31498272,21792,0.011769693043525853,0.0,0.6285714285714286,,,
2725,31509736,21800,0.013620546648925808,0.0,0.6129032258064516,,,
2726,31520752,21808,0.017619225945547975,0.0,0.6470588235294118,,,
2727,31533432,21816,0.01436463264193695,0.125,0.7027027027027027,,,
2728,31546176,21824,0.013984234169638976,0.125,0.6578947368421053,,,
2729,31555848,21832,0.01802325086661554,0.125,0.7560975609756098,0.025693695136276312,0.0,0.45454545454545453
2730,31567760,21840,0.01527869490776354,0.125,0.7058823529411765,,,
2731,31578904,21848,0.014835689356725048,0.25,0.65625,,,
2732,31590752,21856,0.013342172533157656,0.125,0.9166666666666666,,,
2733,31602216,21864,0.014766003606109971,0.0,0.6578947368421053,,,
2734,31613744,21872,0.01566032638271841,0.0,0.6666666666666666,,,
2735,31626040,21880,0.014577841176257366,0.0,0.6470588235294118,,,
2736,31637696,21888,0.017788473157598312,0.0,0.5806451612903226,,,
2737,31650312,21896,0.012398449094684582,0.0,0.6071428571428571,0.01855881639053669,0.0,0.5625
2738,31659536,21904,0.015043031951812339,0.25,0.75,,,
2739,31667992,21912,0.017025400102302576,0.375,0.8064516129032258,,,
2740,31680480,21920,0.014030717166404274,0.125,0.6428571428571429,,,
2741,31692776,21928,0.01381281529742182,0.125,0.6363636363636364,,,
2742,31702832,21936,0.01464396363317108,0.125,0.7,,,
2743,31713976,21944,0.016086972617882864,0.125,0.6176470588235294,,,
2744,31727232,21952,0.010798107384131284,0.25,0.6451612903225806,,,
2745,31738504,21960,0.015730106608258458,0.125,0.6153846153846154,0.017728240547971345,0.0,0.5161290322580645
2746,31753616,21968,0.011761693885563605,0.125,0.6388888888888888,,,
2747,31765528,21976,0.015688077814908063,0.25,0.631578947368421,,,
2748,31775136,21984,0.015367566991055117,0.25,0.7142857142857143,,,
2749,31785320,21992,0.013187975177546501,0.0,0.6470588235294118,,,
2750,31796976,22000,0.015072655917650715,0.125,0.6285714285714286,,,
2751,31812024,22008,0.009094561880153012,0.0,0.6285714285714286,,,
2752,31824384,22016,0.014705346525674077,0.0,0.6857142857142857,,,
2753,31833928,22024,0.0166619373839682,0.125,0.6944444444444444,0.012780146376129634,0.0,0.4838709677419355
2754,31845968,22032,0.013646631166241761,0.0,0.5714285714285714,,,
2755,31856920,22040,0.013294469504352894,0.125,0.7608695652173914,,,
2756,31867296,22048,0.015505540886561893,0.0,0.6388888888888888,,,
2757,31877736,22056,0.015920028145833858,0.125,0.7352941176470589,,,
2758,31888624,22064,0.014586688322492169,0.125,0.6538461538461539,,,
2759,31901304,22072,0.011724205948678477,0.25,0.8064516129032258,,,
2760,31912896,22080,0.01645391190948396,0.0,0.6363636363636364,,,
2761,31927688,22088,0.009592610353720853,0.0,0.6071428571428571,0.018088119059166116,0.125,0.6470588235294118
2762,31937872,22096,0.01758576752743759,0.25,0.6666666666666666,,,
2763,31947160,22104,0.014227950088743368,0.25,0.7,,,
2764,31960288,22112,0.011892706225207739,0.125,0.6571428571428571,,,
2765,31971496,22120,0.014492140928733193,0.125,0.6571428571428571,,,
2766,31983280,22128,0.014005336870466581,0.25,0.6451612903225806,,,
2767,31991736,22136,0.01697551748044204,0.0,0.696969696969697,,,
2768,32003776,22144,0.011403285155406881,0.5,0.7307692307692307,,,
2769,32015112,22152,0.017158090733935573,0.0,0.6176470588235294,0.02042270303158333,0.0,0.5454545454545454
2770,32025232,22160,0.015055190683756083,0.25,0.7142857142857143,,,
2771,32038232,22168,0.01564245275662376,0.0,0.6388888888888888,,,
2772,32047840,22176,0.01593458260930415,0.0,0.6451612903225806,,,
2773,32059048,22184,0.012983194202893721,0.125,0.7567567567567568,,,
2774,32070640,22192,0.014970349187662773,0.125,0.6666666666666666,,,
2775,32083192,22200,0.012574573192498871,0.0,0.6285714285714286,,,
2776,32093824,22208,0.01482499615842751,0.125,0.6060606060606061,,,
2777,32102344,22216,0.01488697825742243,0.0,0.6388888888888888,0.018922296699247488,0.0,0.5862068965517241
2778,32114256,22224,0.010984398478129929,0.125,0.7575757575757576,,,
2779,32126168,22232,0.015335137337420831,0.125,0.7027027027027027,,,
2780,32138016,22240,0.01247656555789986,0.0,0.6470588235294118,,,
2781,32148584,22248,0.015120130220203566,0.0,0.6071428571428571,,,
2782,32161648,22256,0.009727869866863314,0.0,0.6176470588235294,,,
2783,32173176,22264,0.015829924361078444,0.125,0.5882352941176471,,,
2784,32187904,22272,0.009428069101029635,0.125,0.6071428571428571,,,
2785,32199560,22280,0.014742992329323138,0.125,0.6153846153846154,0.018200292075031193,0.0,0.625
2786,32210064,22288,0.01355889216085714,0.375,0.7333333333333333,,,
2787,32221208,22296,0.016740004660410125,0.0,0.6285714285714286,,,
2788,32233632,22304,0.015361771347449569,0.125,0.696969696969697,,,
2789,32245032,22312,0.014614010088248792,0.125,0.7037037037037037,,,
2790,32257712,22320,0.014314093979083849,0.0,0.71875,,,
2791,32271032,22328,0.01323326639746718,0.125,0.6333333333333333,,,
2792,32282496,22336,0.014905942937622265,0.125,0.6451612903225806,,,
2793,32292616,22344,0.018179497842366308,0.0,0.6451612903225806,0.014264003746467774,0.0,0.6060606060606061
2794,32308624,22352,0.011881793894197712,0.125,0.6875,,,
2795,32321688,22360,0.01217345467230802,0.125,0.7222222222222222,,,
2796,32333472,22368,0.01450244380987347,0.25,0.7,,,
2797,32344488,22376,0.014863629077566885,0.125,0.7435897435897436,,,
2798,32355120,22384,0.015330447842385547,0.25,0.78125,,,
2799,32367672,22392,0.01053953421080224,0.25,0.7241379310344828,,,
2800,32381568,22400,0.011939145079243705,0.25,0.6896551724137931,,,
2801,32391432,22408,0.016773627911734302,0.125,0.7222222222222222,0.01557725587525788,0.0,0.6451612903225806
2802,32403856,22416,0.015515588198926981,0.0,0.5294117647058824,,,
2803,32418904,22424,0.011786455444011464,0.125,0.7,,,
2804,32429536,22432,0.018285744287320507,0.0,0.6842105263157895,,,
2805,32441192,22440,0.013601824245897804,0.125,0.7096774193548387,,,
2806,32454960,22448,0.013227007510145381,0.0,0.6578947368421053,,,
2807,32466808,22456,0.01581856318052441,0.125,0.6764705882352942,,,
2808,32478336,22464,0.017623613192540608,0.0,0.5666666666666667,,,
2809,32489480,22472,0.016677111250657316,0.25,0.7241379310344828,0.017058343856608437,0.0,0.5588235294117647
2810,32497872,22480,0.0182133385223511,0.125,0.5862068965517241,,,
2811,32511256,22488,0.013625429400441712,0.125,0.6363636363636364,,,
2812,32522784,22496,0.014867959319348216,0.25,0.7419354838709677,,,
2813,32532840,22504,0.018613430373774064,0.0,0.6060606060606061,,,
2814,32545200,22512,0.017536795456718057,0.125,0.7142857142857143,,,
2815,32556920,22520,0.016113168193303426,0.0,0.6451612903225806,,,
2816,32569216,22528,0.014658890624660052,0.125,0.5925925925925926,,,
2817,32582216,22536,0.013456194326374252,0.125,0.717948717948718,0.016525202688382996,0.0,0.5555555555555556
2818,32593552,22544,0.014950271825207485,0.125,0.6363636363636364,,,
2819,32604440,22552,0.01595465437032241,0.0,0.6285714285714286,,,
2820,32615584,22560,0.016469552394315294,0.0,0.5882352941176471,,,
2821,32626216,22568,0.01628413666177166,0.0,0.5806451612903226,,,
2822,32637936,22576,0.015943055236359933,0.25,0.65625,,,
2823,32647160,22584,0.016015291521452066,0.125,0.5862068965517241,,,
2824,32659904,22592,0.014120771621818715,0.125,0.65625,,,
2825,32671432,22600,0.014818225790507083,0.125,0.65625,0.0178291827259092,0.125,0.6285714285714286
2826,32684688,22608,0.011828528720616979,0.0,0.5925925925925926,,,
2827,32698776,22616,0.012996366721555748,0.125,0.6666666666666666,,,
2828,32710368,22624,0.012812658912566067,0.25,0.7,,,
2829,32720488,22632,0.01752450566472844,0.375,0.8181818181818182,,,
2830,32733616,22640,0.011719894550892247,0.125,0.6666666666666666,,,
2831,32745848,22648,0.016415296844902456,0.0,0.6486486486486487,,,
2832,32756864,22656,0.015400218758348485,0.0,0.5806451612903226,,,
2833,32768584,22664,0.013595562208980175,0.25,0.75,0.017232499685424438,0.0,0.6111111111111112
2834,32779024,22672,0.017709326354628876,0.125,0.5862068965517241,,,
2835,32789528,22680,0.01702190397223016,0.125,0.6470588235294118,,,
2836,32802784,22688,0.013214382427221769,0.125,0.6285714285714286,,,
2837,32813608,22696,0.016241784462689705,0.0,0.6363636363636364,,,
2838,32825840,22704,0.015165844846839202,0.0,0.6216216216216216,,,
2839,32836408,22712,0.016372084306783084,0.0,0.6764705882352942,,,
2840,32851072,22720,0.012742555916230391,0.0,0.6216216216216216,,,
2841,32860360,22728,0.014928116808522289,0.0,0.6129032258064516,0.01634591659971324,0.125,0.6111111111111112
2842,32870288,22736,0.01911299245233677,0.125,0.6285714285714286,,,
2843,32884952,22744,0.012468635386233218,0.0,0.6571428571428571,,,
2844,32898528,22752,0.012350989812733757,0.125,0.6875,,,
2845,32908648,22760,0.015780118892659623,0.125,0.6764705882352942,,,
2846,32919856,22768,0.015076305497163496,0.0,0.6176470588235294,,,
2847,32929912,22776,0.017805413388186874,0.0,0.65625,,,
2848,32943936,22784,0.014476244009208314,0.0,0.6216216216216216,,,
2849,32957576,22792,0.013066473420609367,0.25,0.7027027027027027,0.015344788077182705,0.0,0.5277777777777778
2850,32968144,22800,0.015365677771052225,0.125,0.7037037037037037,,,
2851,32977112,22808,0.015506265394452809,0.125,0.65625,,,
2852,32988832,22816,0.01587392725793244,0.0,0.6111111111111112,,,
2853,32999912,22824,0.0146273223538933,0.0,0.6206896551724138,,,
2854,33013616,22832,0.014483534322887797,0.125,0.6333333333333333,,,
2855,33026104,22840,0.015151504086213576,0.125,0.65625,,,
2856,33038464,22848,0.014215919678591366,0.125,0.6428571428571429,,,
2857,33050504,22856,0.012471112417757777,0.375,0.7096774193548387,0.01860075541271201,0.125,0.5806451612903226
2858,33061328,22864,0.012791721257234653,0.375,0.7096774193548387,,,
2859,33075672,22872,0.011681251678619779,0.125,0.696969696969697,,,
2860,33089376,22880,0.013378720322489348,0.125,0.7631578947368421,,,
2861,33102760,22888,0.011816850902174082,0.0,0.6451612903225806,,,
2862,33115184,22896,0.014011726751169105,0.125,0.7096774193548387,,,
2863,33127992,22904,0.014909993256264265,0.125,0.696969696969697,,,
2864,33138880,22912,0.01783850988928681,0.125,0.696969696969697,,,
2865,33149768,22920,0.016356663479090983,0.0,0.65625,0.018088955255213486,0.0,0.5757575757575758
2866,33161424,22928,0.01563079169085091,0.125,0.6756756756756757,,,
2867,33170904,22936,0.014235885662310323,0.25,0.7333333333333333,,,
2868,33181088,22944,0.0172604502115343,0.25,0.6666666666666666,,,
2869,33194152,22952,0.01304953792977889,0.125,0.6774193548387096,,,
2870,33205424,22960,0.013675782819386499,0.125,0.7096774193548387,,,
2871,33217336,22968,0.014848479623898632,0.0,0.6206896551724138,,,
2872,33228480,22976,0.014357194367971352,0.25,0.7027027027027027,,,
2873,33241160,22984,0.01285025499720521,0.125,0.7142857142857143,0.01726313565220854,0.0,0.45454545454545453
2874,33252240,22992,0.01424083960573575,0.0,0.65625,,,
2875,33262936,23000,0.01706312291434922,0.375,0.696969696969697,,,
2876,33273248,23008,0.014409065523229335,0.0,0.6129032258064516,,,
2877,33285224,23016,0.012600572993737553,0.5,0.7666666666666667,,,
2878,33301296,23024,0.014133376032279014,0.125,0.6774193548387096,,,
2879,33313272,23032,0.01159501585915031,0.0,0.6363636363636364,,,
2880,33324352,23040,0.014541791549940475,0.25,0.7,,,
2881,33334600,23048,0.01583644886943634,0.125,0.7096774193548387,0.01719373281112603,0.0,0.5151515151515151
2882,33350608,23056,0.009915798272990302,0.25,0.6470588235294118,,,
2883,33360856,23064,0.018596841400471083,0.125,0.5757575757575758,,,
2884,33371488,23072,0.014211537227061042,0.125,0.6206896551724138,,,
2885,33383720,23080,0.014449227325075599,0.0,0.6,,,
2886,33393456,23088,0.01921526623854758,0.125,0.5555555555555556,,,
2887,33402936,23096,0.016450398207849246,0.0,0.7058823529411765,,,
2888,33416832,23104,0.013847434557175568,0.0,0.59375,,,
2889,33428040,23112,0.01388495279257256,0.25,0.75,0.017582706534245506,0.0,0.5555555555555556
2890,33437904,23120,0.01682123724595933,0.125,0.6666666666666666,,,
2891,33449176,23128,0.017013631228114928,0.0,0.5806451612903226,,,
2892,33460320,23136,0.014863545546725919,0.125,0.6571428571428571,,,
2893,33469800,23144,0.016980460952170165,0.0,0.6666666666666666,,,
2894,33481008,23152,0.013946702037182943,0.25,0.6896551724137931,,,
2895,33491128,23160,0.01591582267984806,0.0,0.625,,,
2896,33504448,23168,0.015137749370105693,0.0,0.6190476190476191,,,
2897,33516552,23176,0.013370178407139678,0.0,0.6428571428571429,0.019775684296164373,0.0,0.4642857142857143
2898,33527568,23184,0.015043698654245385,0.0,0.5,,,
2899,33538264,23192,0.015686338714646537,0.0,0.5806451612903226,,,
2900,33548896,23200,0.01901436394392078,0.125,0.6129032258064516,,,
2901,33560040,23208,0.014663722738000609,0.125,0.6363636363636364,,,
2902,33572656,23216,0.013975618019189714,0.125,0.6666666666666666,,,
2903,33581560,23224,0.016757827264804452,0.125,0.6976744186046512,,,
2904,33592960,23232,0.013174033571907417,0.125,0.6666666666666666,,,
2905,33602184,23240,0.017038288218704612,0.125,0.6944444444444444,0.01932541380217105,0.0,0.6
2906,33612112,23248,0.01668471085378305,0.125,0.6571428571428571,,,
2907,33626008,23256,0.013392942895064127,0.25,0.6666666666666666,,,
2908,33638112,23264,0.017104252613661355,0.125,0.5588235294117647,,,
2909,33649960,23272,0.013754703191213713,0.125,0.7027027027027027,,,
2910,33663728,23280,0.01065225773550112,0.25,0.6551724137931034,,,
2911,33677752,23288,0.015027929599869929,0.125,0.6551724137931034,,,
2912,33688192,23296,0.018350020476153386,0.0,0.6,,,
2913,33698760,23304,0.012602980382730864,0.375,0.7575757575757576,0.02105531191892695,0.0,0.3939393939393939
2914,33708752,23312,0.01898389412043153,0.0,0.5833333333333334,,,
2915,33718360,23320,0.01509793351194598,0.0,0.6764705882352942,,,
2916,33728288,23328,0.015337384220258739,0.125,0.6764705882352942,,,
2917,33738600,23336,0.01656067226438946,0.125,0.696969696969697,,,
2918,33750000,23344,0.015327325990461445,0.375,0.7142857142857143,,,
2919,33762040,23352,0.014777472163835114,0.0,0.6,,,
2920,33772480,23360,0.015704053425727487,0.0,0.6060606060606061,,,
2921,33784136,23368,0.015006672974692372,0.0,0.6875,0.02022630471919807,0.0,0.6060606060606061
2922,33800144,23376,0.009919796453641239,0.25,0.7714285714285715,,,
2923,33811928,23384,0.016506881461330697,0.0,0.65625,,,
2924,33821600,23392,0.018280829933880718,0.125,0.6060606060606061,,,
2925,33832040,23400,0.017035488220997888,0.0,0.6944444444444444,,,
2926,33844464,23408,0.01558592885118557,0.25,0.6206896551724138,,,
2927,33856888,23416,0.010759935946132095,0.25,0.6666666666666666,,,
2928,33867328,23424,0.01493095272992887,0.125,0.6666666666666666,,,
2929,33881096,23432,0.013642452087746946,0.25,0.7692307692307693,0.017212828048754885,0.0,0.5757575757575758
2930,33892112,23440,0.017550161059785185,0.0,0.6333333333333333,,,
2931,33904152,23448,0.01314338689125319,0.125,0.625,,,
2932,33916256,23456,0.014652291040071883,0.125,0.7142857142857143,,,
2933,33928744,23464,0.016451757715731617,0.0,0.5714285714285714,,,
2934,33938736,23472,0.015364963855386833,0.125,0.7,,,
2935,33949688,23480,0.015361796151889956,0.25,0.6333333333333333,,,
2936,33961408,23488,0.013806654406468945,0.125,0.6875,,,
2937,33973448,23496,0.015829417139503362,0.0,0.5,0.019930800320721368,0.125,0.5517241379310345
2938,33983312,23504,0.01706063202309521,0.0,0.6216216216216216,,,
2939,33994840,23512,0.012048218883412067,0.0,0.625,,,
2940,34007264,23520,0.01288044803946694,0.0,0.7096774193548387,,,
2941,34021416,23528,0.012256211753522754,0.125,0.75,,,
2942,34037616,23536,0.012657190023810503,0.125,0.5945945945945946,,,
2943,34049336,23544,0.013511257963381682,0.125,0.7297297297297297,,,
2944,34061056,23552,0.015986843793454938,0.0,0.6363636363636364,,,
2945,34072136,23560,0.015467497870004898,0.125,0.7037037037037037,0.014989340499026454,0.0,0.5862068965517241
2946,34083152,23568,0.012290272505797152,0.25,0.75,,,
2947,34095256,23576,0.015012984322654977,0.0,0.7142857142857143,,,
2948,34104992,23584,0.015409220260228755,0.25,0.7407407407407407,,,
2949,34113448,23592,0.018589925173501585,0.0,0.59375,,,
2950,34124912,23600,0.013634782600983102,0.125,0.6,,,
2951,34136632,23608,0.014441336273848469,0.125,0.7027027027027027,,,
2952,34146112,23616,0.01638088022314644,0.125,0.7435897435897436,,,
2953,34161288,23624,0.012002833628269581,0.0,0.5714285714285714,0.020865059555390923,0.0,0.5625
2954,34172112,23632,0.013139968801725237,0.25,0.7428571428571429,,,
2955,34184280,23640,0.015856364561803983,0.0,0.6285714285714286,,,
2956,34196064,23648,0.01574243355877567,0.375,0.71875,,,
2957,34208296,23656,0.012760518996041043,0.125,0.7,,,
2958,34219504,23664,0.01593093382464296,0.0,0.5789473684210527,,,
2959,34230520,23672,0.015582083965233353,0.0,0.6944444444444444,,,
2960,34241920,23680,0.018122438311178112,0.125,0.6857142857142857,,,
2961,34256456,23688,0.011810124201525668,0.25,0.5806451612903226,0.01869654235467892,0.0,0.5526315789473685
2962,34268624,23696,0.012685109022330169,0.25,0.6666666666666666,,,
2963,34280088,23704,0.012082709009410709,0.125,0.6764705882352942,,,
2964,34292576,23712,0.018469770829800614,0.0,0.5625,,,
2965,34304680,23720,0.015273368313973527,0.125,0.6857142857142857,,,
2966,34314480,23728,0.022931061817378407,0.0,0.46511627906976744,,,
2967,34328184,23736,0.011816703393829307,0.5,0.6944444444444444,,,
2968,34337920,23744,0.01845414077661752,0.0,0.5185185185185185,,,
2969,34351496,23752,0.01478631635018134,0.0,0.6486486486486487,0.015310841906956234,0.0,0.5277777777777778
2970,34362640,23760,0.014632496233080832,0.125,0.625,,,
2971,34374360,23768,0.013145652188779621,0.125,0.6451612903225806,,,
